TA7DPLXURM8,0.4838651554,17.542406468,4.2933085864
SEGE7YROA5G,0.5375546774,17.5738701572,0.118808476,
U4T9VK2YQBJ,0.4698738762,21.217884344,9.5884811357
ERV4CIF9L1T,0.5114619376,24.8673861134,4.426304841,
NC7G5BAF3B0,0.1406938477,2.6336131831,-1.4110483243
H56YVBT7OOA,0.2456346476,6.4799004135,-1.3772196171
YIM3ZV7NTMB,0.4446792214,13.7599401678,0.1714296542
1UI5Q0K894X,0.0975382216,0.0367718129,4.3937417773
E9CFVXJKS6O,0.2489257098,11.0180453321,-22.6931149023
3AUNIOMXJX2,0.2677721343,11.0103193559,-17.4047354808
ZVPEK0F7LSB,0.2820381566,10.9963293347,-11.4158538697
SJPZB75IES7,0.3663629702,15.5012441717,-6.7900434123
H0V3P4BCAYD,0.3283672989,13.913542926,-6.8162468189
7QG52A7LXHQ,0.4127718888,17.4901707205,-5.0156964434
G238P36I09K,0.3527235296,14.5648105217,-14.4594428878
DQ63BDEIV9F,0.3652993625,14.6112445647,-17.4838142814
69BWWZCAEUQ,0.4252045326,14.6993689611,-22.8138108367
FWA6OH1CQ0J,0.3625749446,12.6393933847,-28.7736075352
A6HK8WMFZLM,0.3299954695,12.6699768068,-30.9997822367
GM2J6YEMV9J,0.2471453115,9.0349752275,-31.0686271715
UOD0AQQKV4K,0.1915794719,4.0306512341,-14.4153024159
M50HV4DTO3U,0.1361264252,1.008019235,-17.7167950273
095ZOC8BF5F,0.1644901047,4.7936159397,-17.57030617,
CNL1MX9UQKW,0.3130398721,9.0432435115,-22.7468514036
8HNC8R9Y1K3,0.298793776,8.9703592565,-28.7862388954
MY0D9FX5BHD,0.0770362422,-8.0342384634,-29.8038415119
WDYHZOD53BK,0.1474012151,-4.8047936686,-26.7233259233
Y130XGXHA08,0.0383336758,-1.7772854978,-7.0933244694
AJ5U3LR0UUZ,0.0755946094,-1.7594470484,-11.1416502951
3WFLI673FKD,0.0851198695,-1.7035176355,-14.5379021662
HOZ19PTS8H0,0.1014926152,-1.6745467721,-17.6878603546
7S2MYTR4H5A,0.1226972552,-1.6347533498,-22.959493324,
3095X307CEZ,0.1489216642,-1.5947252047,-24.9743416762
Z1TJ1DJ3QRQ,0.1759483035,-0.5562127063,-33.9730581343
NYI5Q5ENVYL,0.0076312669,-2.804014933,0.090785086,
SWY9ZX6EVF8,0.0107836573,-2.7774428782,6.0460642626
O3Q87W06LML,0.0887724567,0.0519651196,0.0663901021
